timestamp,eeg_adc,eeg_v,ecg_adc,ecg_v,spo2_percent
1334211485,1742,1.4038095238095236,1875,-0.12007326007326008,98.8
1334221485,1483,1.195091575091575,1877,-0.11846153846153845,98.8
1334231485,1931,1.556117216117216,1898,-0.10153846153846154,98.8
1334241485,1881,1.5158241758241757,1918,-0.08542124542124542,98.8
1334251485,1239,0.9984615384615383,1879,-0.11684981684981684,98.8
1334261485,1083,0.8727472527472527,1871,-0.12329670329670328,98.8
1334271485,1597,1.286959706959707,1897,-0.10234432234432234,98.8
1334281485,2455,1.9783882783882782,1975,-0.03948717948717949,98.8
1334291485,2265,1.8252747252747252,1983,-0.03304029304029304,98.8
1334301485,1323,1.0661538461538462,1901,-0.09912087912087912,98.8
1334311485,2035,1.6399267399267399,1951,-0.05882783882783882,98.8
1334321485,1879,1.514212454212454,1931,-0.07494505494505493,98.8
1334331485,2743,2.2104761904761903,2002,-0.017728937728937726,98.8
1334341485,1727,1.3917216117216116,1950,-0.05963369963369963,98.8
1334351485,1959,1.5786813186813187,1939,-0.06849816849816849,98.8
1334361485,2301,1.854285714285714,1977,-0.037875457875457874,98.8
1334371485,1988,1.602051282051282,1975,-0.03948717948717949,98.8
1334381485,1863,1.5013186813186812,1973,-0.0410989010989011,98.8
1334391485,2031,1.6367032967032966,1991,-0.026593406593406595,98.8
1334401485,1991,1.6044688644688643,2027,0.0024175824175824176,98.8
1334411485,1852,1.4924542124542124,2013,-0.008864468864468863,98.8
1334421485,1991,1.6044688644688643,2044,0.016117216117216115,98.8
1334431485,1933,1.5577289377289376,2095,0.05721611721611722,98.8
1334441485,2251,1.813992673992674,2040,0.012893772893772894,98.8
1334451485,1241,1.00007326007326,1957,-0.05399267399267399,100.0
1334461485,2103,1.6947252747252746,1957,-0.05399267399267399,100.0
1334471485,1692,1.3635164835164835,1890,-0.10798534798534798,100.0
1334481485,2036,1.6407326007326006,1880,-0.11604395604395604,100.0
1334491485,1855,1.494871794871795,1881,-0.11523809523809524,100.0
1334501485,2193,1.767252747252747,1908,-0.09347985347985348,100.0
1334511485,987,0.7953846153846154,1864,-0.12893772893772892,100.0
1334521485,1303,1.05003663003663,1864,-0.12893772893772892,100.0
1334531485,2093,1.6866666666666665,1909,-0.09267399267399268,100.0
1334541485,1787,1.44007326007326,1918,-0.08542124542124542,100.0
1334551485,1823,1.4690842490842488,2133,0.08783882783882783,100.0
1334561485,839,0.6761172161172161,2287,0.21194139194139192,100.0
1334571485,2292,1.847032967032967,2815,0.6374358974358975,100.0
1334581485,1499,1.2079853479853477,2319,0.2377289377289377,100.0
1334591485,1863,1.5013186813186812,1587,-0.35216117216117215,100.0
1334601485,1271,1.0242490842490841,1399,-0.5036630036630036,100.0
1334611485,1823,1.4690842490842488,1681,-0.27641025641025635,100.0
1334621485,2327,1.8752380952380951,1851,-0.13941391941391942,100.0
1334631485,1443,1.1628571428571428,1843,-0.14586080586080585,100.0
